1122603.ATVI01000005_gene3661,ATVI01000005_gene3661,annotation&nbsp;not&nbsp;available,98.9
1122603.ATVI01000005_gene2804,ATVI01000005_gene2804,annotation&nbsp;not&nbsp;available,98.9
1122603.ATVI01000006_gene97,ATVI01000006_gene97,annotation&nbsp;not&nbsp;available,98.9
1122603.ATVI01000009_gene2563,ATVI01000009_gene2563,annotation&nbsp;not&nbsp;available,98.9
1122603.ATVI01000009_gene2619,ATVI01000009_gene2619,annotation&nbsp;not&nbsp;available,98.9
1122603.ATVI01000011_gene2039,ATVI01000011_gene2039,annotation&nbsp;not&nbsp;available,98.8
1122603.ATVI01000008_gene2333,ATVI01000008_gene2333,annotation&nbsp;not&nbsp;available,98.8
1122603.ATVI01000006_gene82,ATVI01000006_gene82,annotation&nbsp;not&nbsp;available,98.8
1122603.ATVI01000005_gene3241,ATVI01000005_gene3241,annotation&nbsp;not&nbsp;available,98.7
1122603.ATVI01000007_gene1594,ATVI01000007_gene1594,annotation&nbsp;not&nbsp;available,98.6
1122603.ATVI01000005_gene3532,ATVI01000005_gene3532,annotation&nbsp;not&nbsp;available,98.6
1122603.ATVI01000007_gene1693,ATVI01000007_gene1693,annotation&nbsp;not&nbsp;available,98.6
1122603.ATVI01000005_gene3290,ATVI01000005_gene3290,annotation&nbsp;not&nbsp;available,98.6
1122603.ATVI01000006_gene522,ATVI01000006_gene522,annotation&nbsp;not&nbsp;available,98.6
1122603.ATVI01000006_gene537,ATVI01000006_gene537,annotation&nbsp;not&nbsp;available,98.5
1122603.ATVI01000010_gene964,ATVI01000010_gene964,annotation&nbsp;not&nbsp;available,98.5
1122603.ATVI01000001_gene1863,ATVI01000001_gene1863,annotation&nbsp;not&nbsp;available,98.5
1122603.ATVI01000005_gene2741,ATVI01000005_gene2741,annotation&nbsp;not&nbsp;available,98.5
1122603.ATVI01000006_gene447,ATVI01000006_gene447,annotation&nbsp;not&nbsp;available,98.5
1122603.ATVI01000012_gene1252,ATVI01000012_gene1252,annotation&nbsp;not&nbsp;available,98.5
1122603.ATVI01000005_gene3741,ATVI01000005_gene3741,annotation&nbsp;not&nbsp;available,98.5
1122603.ATVI01000007_gene1470,ATVI01000007_gene1470,annotation&nbsp;not&nbsp;available,98.5
1122603.ATVI01000009_gene2695,ATVI01000009_gene2695,annotation&nbsp;not&nbsp;available,98.4
1122603.ATVI01000005_gene2900,ATVI01000005_gene2900,annotation&nbsp;not&nbsp;available,98.4
1122603.ATVI01000006_gene394,ATVI01000006_gene394,annotation&nbsp;not&nbsp;available,98.4
1122603.ATVI01000009_gene2551,ATVI01000009_gene2551,annotation&nbsp;not&nbsp;available,98.4
1122603.ATVI01000012_gene1184,ATVI01000012_gene1184,annotation&nbsp;not&nbsp;available,98.4
1122603.ATVI01000005_gene3020,ATVI01000005_gene3020,annotation&nbsp;not&nbsp;available,98.4
1122603.ATVI01000006_gene613,ATVI01000006_gene613,annotation&nbsp;not&nbsp;available,98.3
1122603.ATVI01000005_gene3077,ATVI01000005_gene3077,annotation&nbsp;not&nbsp;available,98.3
1122603.ATVI01000013_gene1258,ATVI01000013_gene1258,annotation&nbsp;not&nbsp;available,98.2
1122603.ATVI01000005_gene3492,ATVI01000005_gene3492,annotation&nbsp;not&nbsp;available,98.2
1122603.ATVI01000005_gene3032,ATVI01000005_gene3032,annotation&nbsp;not&nbsp;available,98.2
1122603.ATVI01000008_gene2339,ATVI01000008_gene2339,annotation&nbsp;not&nbsp;available,98.1
1122603.ATVI01000012_gene1162,ATVI01000012_gene1162,annotation&nbsp;not&nbsp;available,98.1
1122603.ATVI01000006_gene15,ATVI01000006_gene15,annotation&nbsp;not&nbsp;available,98.0
1122603.ATVI01000007_gene1509,ATVI01000007_gene1509,annotation&nbsp;not&nbsp;available,98.0
1122603.ATVI01000010_gene899,ATVI01000010_gene899,annotation&nbsp;not&nbsp;available,97.9
1122603.ATVI01000006_gene510,ATVI01000006_gene510,annotation&nbsp;not&nbsp;available,97.9
1122603.ATVI01000006_gene369,ATVI01000006_gene369,annotation&nbsp;not&nbsp;available,97.8
1122603.ATVI01000009_gene2632,ATVI01000009_gene2632,annotation&nbsp;not&nbsp;available,97.8
1122603.ATVI01000005_gene3581,ATVI01000005_gene3581,annotation&nbsp;not&nbsp;available,97.7
