1122970.AUHC01000013_gene1002,AUHC01000013_gene1002,annotation&nbsp;not&nbsp;available,98.9
1122970.AUHC01000001_gene512,AUHC01000001_gene512,annotation&nbsp;not&nbsp;available,98.8
1122970.AUHC01000015_gene2525,AUHC01000015_gene2525,annotation&nbsp;not&nbsp;available,98.8
1122970.AUHC01000002_gene1433,AUHC01000002_gene1433,annotation&nbsp;not&nbsp;available,98.6
1122970.AUHC01000002_gene1239,AUHC01000002_gene1239,annotation&nbsp;not&nbsp;available,98.6
1122970.AUHC01000004_gene2220,AUHC01000004_gene2220,annotation&nbsp;not&nbsp;available,98.5
1122970.AUHC01000001_gene807,AUHC01000001_gene807,annotation&nbsp;not&nbsp;available,98.5
1122970.AUHC01000011_gene2715,AUHC01000011_gene2715,annotation&nbsp;not&nbsp;available,98.5
1122970.AUHC01000002_gene1261,AUHC01000002_gene1261,annotation&nbsp;not&nbsp;available,98.4
1122970.AUHC01000001_gene334,AUHC01000001_gene334,annotation&nbsp;not&nbsp;available,98.3
1122970.AUHC01000008_gene70,AUHC01000008_gene70,annotation&nbsp;not&nbsp;available,98.3
1122970.AUHC01000009_gene282,AUHC01000009_gene282,annotation&nbsp;not&nbsp;available,98.3
1122970.AUHC01000001_gene491,AUHC01000001_gene491,annotation&nbsp;not&nbsp;available,98.2
1122970.AUHC01000001_gene594,AUHC01000001_gene594,annotation&nbsp;not&nbsp;available,98.2
1122970.AUHC01000013_gene1083,AUHC01000013_gene1083,annotation&nbsp;not&nbsp;available,98.1
1122970.AUHC01000001_gene522,AUHC01000001_gene522,annotation&nbsp;not&nbsp;available,98.1
1122970.AUHC01000001_gene870,AUHC01000001_gene870,annotation&nbsp;not&nbsp;available,98.0
1122970.AUHC01000001_gene823,AUHC01000001_gene823,annotation&nbsp;not&nbsp;available,98.0
1122970.AUHC01000010_gene1597,AUHC01000010_gene1597,annotation&nbsp;not&nbsp;available,97.8
1122970.AUHC01000001_gene618,AUHC01000001_gene618,annotation&nbsp;not&nbsp;available,97.6
1122970.AUHC01000002_gene1426,AUHC01000002_gene1426,annotation&nbsp;not&nbsp;available,97.4
1122970.AUHC01000005_gene2070,AUHC01000005_gene2070,annotation&nbsp;not&nbsp;available,97.3
1122970.AUHC01000012_gene947,AUHC01000012_gene947,annotation&nbsp;not&nbsp;available,97.2
1122970.AUHC01000004_gene2288,AUHC01000004_gene2288,annotation&nbsp;not&nbsp;available,97.2
